userName,score,content,at,thumbsUpCount,source,app
Ariel Aldridge,1,bought something daughter would came time wanted refund instead giving money back took put bonus want bonus wanted money back app allow get money back disappointed recommend shopping app ever like said would came time thats canceled order get money back 15 recommend anyone,2026-02-13 21:08:15,0,all_cleaned,unknown
Joshua Mounts,5,truly perfect experience,2026-02-13 19:42:32,0,all_cleaned,unknown
Life is Beautiful,1,cheater showing lower price push download app download show error offer finish cheap app cheap administration,2026-02-13 19:13:19,0,all_cleaned,unknown
Rodie J Gendreau,1,cheep product nothing advertised,2026-02-13 18:41:08,1,all_cleaned,unknown
Leszek Lex,3,app good courier service using rubbish parcel left random look every time last one could find got full refund something helped mei needed product ordered,2026-02-13 18:01:04,3,all_cleaned,unknown
Jackie,1,horrible,2026-02-13 17:06:28,1,all_cleaned,unknown
AZEGBOBORSon,2,since aliexpress add alternate delivery address enable easy convenient way receive parcel without inconvenience stop using,2026-02-13 17:05:21,1,all_cleaned,unknown
Christopher Horch (UpNorth2021),1,half item wont ship yo u half show one price item screen double triple cart predatory commerce best,2026-02-13 14:03:31,0,all_cleaned,unknown
Andy Frost,5,fast cheap,2026-02-13 13:53:01,0,all_cleaned,unknown
Asanka Muditha Fernando,5,good tnx,2026-02-13 12:54:44,0,all_cleaned,unknown
Mal Rule,1,terrible 94 day rufund care ignorant arrogant care ridiculous cant go lower one star grateful absolute mess,2026-02-13 12:47:19,1,all_cleaned,unknown
William Boardman,1,overly blotted keep launching background slowing phone annoying contact helpless centre ha ha screwed message section plus search throw random item youre searching want 5 star rewrite app something useful,2026-02-13 11:39:14,3,all_cleaned,unknown
Jacky Chan,1,make return item issued refund,2026-02-13 11:25:53,1,all_cleaned,unknown
Sehmetcat,1,scam put one price basket took another amount bank,2026-02-13 10:32:11,1,all_cleaned,unknown
Maged Wahba,1,load bad quality scam horrible customer service poor support support whatsoever called help centre customer service stated big scam,2026-02-13 10:10:43,3,all_cleaned,unknown
Anes Modjib Hannachi,1,two month zero real assistance automated copypaste reply ever face serious issue dont expect meaningful support buyer protection feel like slogan reality never use app,2026-02-13 09:44:14,2,all_cleaned,unknown
Myles Preuss,5,love app got new speaker new headphone,2026-02-13 08:46:24,0,all_cleaned,unknown
Sergio Toscano Cairampoma,1,permite añadir cosas la sesta permiten ver como ante los detalles del vendedor arruinan la experiencia del usuario,2026-02-13 06:49:49,0,all_cleaned,unknown
Samuel Christenson-Hinze,1,scam,2026-02-13 05:06:18,1,all_cleaned,unknown
J Bah,5,genial encanta,2026-02-13 04:35:04,0,all_cleaned,unknown
Bryant Green,5,website scam best buy titan 13 action figure really like action figure,2026-02-13 03:06:39,1,all_cleaned,unknown
shaban khazem,4,good,2026-02-12 23:43:47,0,all_cleaned,unknown
Atalia Mugabi,5,love goood,2026-02-12 22:27:36,0,all_cleaned,unknown
Franklin McInnis,5,time saving,2026-03-12 23:42:32,0,all_cleaned,unknown
Helen Lord,5,hope help,2026-03-12 23:19:09,0,all_cleaned,unknown
Menna Assem,1,برنامج سئ,2026-03-12 22:54:13,0,all_cleaned,unknown
Clynt Barker,1,order placed tracking available notification say delayed still unable track let alone find courier used system loop circle without actually finding solution answer stick tried tested sa service rather,2026-03-12 22:47:10,0,all_cleaned,unknown
Richie Tozier,2,lower damn security ive made three different account couldnt get package coming signed address wrong package even signed wouldnt let change,2026-03-12 22:28:21,0,all_cleaned,unknown
Héctor Zamora,1,deleted app month loading started slow loading last time logged browser 3 v 3 minute app gave,2026-03-12 22:22:47,0,all_cleaned,unknown
Claudette Henry,5,yes,2026-03-12 22:13:28,0,all_cleaned,unknown
Tracy VanAusdal,5,love amazon great experience fast friendly service,2026-03-12 22:09:08,0,all_cleaned,unknown
Maretta Smith,5,great,2026-03-12 22:03:36,0,all_cleaned,unknown
roke sesay,2,never update unit last minute wheath issue update people day ahead hour less,2026-03-12 21:58:49,0,all_cleaned,unknown
OGENE Ijeoma miracle,5,miller wilder god wisdom,2026-03-12 21:44:15,0,all_cleaned,unknown
Kyle Cooper,1,customer service atrocious package dont get delivered appropriate location get treated customer fault,2026-03-12 21:30:11,0,all_cleaned,unknown
Gufran Ahmad,2,upi showing app,2026-03-12 21:20:49,0,all_cleaned,unknown
A Google user,4,cant add multiple item book series shirt series watch series list cart simultaneously adding 22 item book series list menial tedious work automated age reason deliberate difficulty,2026-03-12 21:08:18,0,all_cleaned,unknown
Pule Pomele,5,awesome,2026-03-12 21:01:06,0,all_cleaned,unknown
Cristian S,1,wa amazon den letzten zeit mit die mitgliedern macht unglaublich amazon prime ist mittlerweile ein witz,2026-03-12 20:51:45,0,all_cleaned,unknown
David Truswell,5,easy,2026-03-12 20:50:21,0,all_cleaned,unknown
C A,1,stuff get delivered literally whenever order next day delivery arrives 3 day order specific delivery day deliver different day im home favorite theyll make 4 different delivery house day absolute stupidity,2026-03-12 20:34:26,0,all_cleaned,unknown
Tracy whittaker,1,used rate amazon get new driver dont hand youre good anyone made photo buyer taken handed correct person made make view photo amazon profile someone lying see good yes contact amazon birthday gift order im stuck little money refund given point get driver job correctly p take,2026-03-12 20:24:13,0,all_cleaned,unknown
Anthony Powell,5,love service much thank,2026-03-12 20:14:00,0,all_cleaned,unknown
Nick,1,really slow startup android motorola,2026-03-12 20:03:25,0,all_cleaned,unknown
Stelios Manasidis,3,online customer support especially delivery service beyond horrible price fine pay extra way avoid,2026-03-12 19:58:51,0,all_cleaned,unknown
Vicky Courtney,5,thankful great app disabled find shopping clothes difficult like see garment feel material size etc found amazon great app buying clothes household item love,2026-03-12 19:52:43,0,all_cleaned,unknown
Daniel A Cannon,1,delivery instruction never followed consistency delivery time estimate correct customer service ai bot thats useless 1 star seller still operating 1k complaint list go,2026-03-12 19:41:38,0,all_cleaned,unknown
J. Bradley Heck,1,love leave negative rating google let leave minus five star rating badly amazon ha left android tablet owner android racism feel objectified amazon want monetary recompense like twinkle snowflake want student loan forgiveness want app back mofos amazon suck,2026-03-12 19:37:35,0,all_cleaned,unknown
Ivan,1,wish amazon would merchant post carrier company use deliver package wouldnt buy anything specific amazon store example anyone us dhl delivery could buy anything merchant dhl horrible delivery company nothing ever get delivered amazon wont return money dhl suck delivering order literally take dhl week month even never send package,2026-03-12 19:36:50,0,all_cleaned,unknown
Eddie Chatman,5,llll whiistay small slo im,2026-03-12 19:20:25,0,all_cleaned,unknown
faraja dickson,5,car,2026-03-12 19:20:02,0,all_cleaned,unknown
Candace Gunderson,1,one star soul fact isnt dark mode option app,2026-03-12 19:18:37,0,all_cleaned,unknown
David Throup,1,available tablet would thank amazon saving shopping making app unavailable lenovo tablet,2026-03-12 19:14:35,0,all_cleaned,unknown
Joella Nichols,5,really helpful,2026-03-12 18:58:39,0,all_cleaned,unknown
rai sahab,1,support chat agent helpful,2026-03-12 18:34:12,1,all_cleaned,unknown
Polet Carrillo,1,scam people dont respect offer offer u team useless cant help fix u even talk like 30 useless people keep saying help end nothing,2026-03-12 17:48:26,1,all_cleaned,unknown
John Santa Maria,1,always promise deliver order time 910 time order show day late dont tell overnight delivery going take 2 day,2026-03-12 17:46:12,1,all_cleaned,unknown
CHERYL,5,happy result situation selleron refund orderamazon took care difficult situation received refund,2026-03-12 17:42:00,0,all_cleaned,unknown
Cubano Americano,1,youre part prime membership delay youre order purpose im deleting app never shopping,2026-03-12 17:40:41,3,all_cleaned,unknown
Dakota Styles,5,great price,2026-03-12 17:24:35,0,all_cleaned,unknown
Bahi Gull,5,ana khan,2026-03-12 16:55:10,0,all_cleaned,unknown
Qasid Bajwa,1,ordered electric wheelchair 26th january kept delaying delivery date 11th march wa wrongly marked delivered actually never contacted seller via amazon got email reply amazon unable contact seller left marketplace tried contact carrier response asked refund via z guarantee rejected claim saying expensive product carrier ha marked delivered scammed amazon trust shattered,2026-03-12 16:51:16,1,all_cleaned,unknown
Rachel Jellum,5,found many item needed didnt know existed lol purchase delivered elsewhere quite convenient,2026-03-12 16:45:04,0,all_cleaned,unknown
Henry,1,overpriced good feature taken away guess money ultra snob wedding trump movie bribe ha come somewhere,2026-03-12 16:35:04,1,all_cleaned,unknown
Ahmad Scott,1,good,2026-03-12 16:20:20,0,all_cleaned,unknown
Ryszard Klosowiak,5,love amazon shopping,2026-03-12 16:19:32,0,all_cleaned,unknown
Andrew Aldrich,4,freinds use often,2026-03-12 16:14:48,0,all_cleaned,unknown
robert Terrell,1,crooked hell youre stealing google play stealing account stop using account stop taking money amazon prime cancel everything amazon authorized take money im disabled senior think stop taking money authorized take money account,2026-03-12 16:08:30,0,all_cleaned,unknown
CarnivalKönig,3,idk whats going app web page havent loading past 2days freezing im tryn pick different colour etc n close start loading bar like flash colour forever yes wifi fun running normal,2026-03-12 15:55:04,0,all_cleaned,unknown
Feck Off,1,constantly crash,2026-03-12 15:52:17,1,all_cleaned,unknown
Miguel Arriola,1,ante entregaban en 1 día 2 ahora artificialmente alargan el tiempo de espera para vender la rapidez cómo algo exclusivo,2026-03-12 15:31:58,1,all_cleaned,unknown
Mostafa Atef,1,عدم التزام ف المواعيد,2026-03-12 15:22:34,1,all_cleaned,unknown
Bri Bri,1,honestly used love dealing amazon past time ridiculous figure people youre hiring delivery keep putting wrong address address address correct confirmed multiple time,2026-03-12 15:20:35,1,all_cleaned,unknown
Adaobi Uche,4,love baby girl love going see going well surprised 7,2026-03-12 15:17:40,0,all_cleaned,unknown
The8FoldPath,1,dark mode 2026 get sorted fail,2026-03-12 15:17:14,0,all_cleaned,unknown
Kitty Katt,1,amazon doesnt care customer anymore sad decade loyalty still issue delivery fulfillment order customer service lie pacifies customer trust ill take business elsewhere,2026-03-12 15:11:01,1,all_cleaned,unknown
Borelly Prakash,1,even worth one star delivery agent behave rudely unprofessionally every time ask customer come location pick item go order online might well go directly shop buy product many customer facing issue delivery person argue customer unprofessional manner paying service customer treated respec,2026-03-12 15:08:45,1,all_cleaned,unknown
Joel,1,twice ordered something using amazon shipping leaf austell ga package turn ghost also recently ordered 4k camera wa piece junk idk amazon becoming isnt good,2026-03-12 14:03:36,1,all_cleaned,unknown
Paul,2,buy tab ha never worked even across multiple device brand new phone cone guy fix already,2026-03-12 13:51:05,1,all_cleaned,unknown
Andrea Cardenas,5,easy use buy everything amazon app,2026-03-12 13:30:35,0,all_cleaned,unknown
Stanley,5,reliance,2026-03-12 13:21:55,0,all_cleaned,unknown
Alepoo,3,could give 5 star frustrating issue almost made change mind buying issue ireland entering eircode fir adding address accepts lower case even eircodes default upper case letter explaining whatsoever issue intuition find surely many people get frustrated able add address therefore able buy,2026-03-12 13:21:27,0,all_cleaned,unknown
Phillip,5,excellent,2026-03-12 13:12:28,0,all_cleaned,unknown
Mazhar Hussain,1,bad,2026-03-12 12:55:00,1,all_cleaned,unknown
Chris Carter,1,wa told cause pay prime wa getting 25 promo getting standard delivery option update im filling report thats iron clad employee refusing manager covering employee lie take screenshots take name time chance atleast 3 people including manager deep water jobless due,2026-03-12 12:01:11,1,all_cleaned,unknown
