userName,score,content,at,thumbsUpCount,source,app
Luis Orjuela,1,it not worth the hassle you get poor quality item and sometimes you dont even get what you order and the refund process is a nightmare good riddance of this application and seller,2026-03-01 11:53:06,1,ali-express_reviews,unknown
David Watson,1,aliexpress allows seller to sell non functional product which dont match item description on this platform be wary,2026-03-01 11:52:04,0,ali-express_reviews,unknown
Kudakwashe Chakanya,5,best e commerce app ever,2026-03-01 11:22:49,0,ali-express_reviews,unknown
Centre Orbit,1,unsafe platform lost 180 pound fake product seller are selling fake cmputters running script to make them appear a higher spec the computer eventually fail to work there are thousand of fake item being sold on this platform and yoi have very little prpteection if you use paypal you have poor consumer proyection always use a credit card instead of paypal buy dont use aliexpress googgle the fraud that is active on aliexpress it huge and you will loose money at some point,2026-03-01 11:05:13,2,ali-express_reviews,unknown
Leigh Morris-Ashton,1,i paid for 5 item only got 2 and they were broken aliexpress refused to refund me even though the shop said they would refund me i never got a refund item were described a silicone and were made of cheap plastic total ripoff terrible service and i shall not ever be buying again,2026-03-01 10:53:36,2,ali-express_reviews,unknown
Chandana Spence,5,i love this program i ordered my hair and i get it wa 100 human wig,2026-03-01 10:40:43,0,ali-express_reviews,unknown
Robert Gregory,3,reduce the add,2026-03-01 10:36:47,0,ali-express_reviews,unknown
Vladimir Berta,1,aliexpress just started billing shipping fee for product that are marketed a free shipping for a product that wa 7 euro and free shipping i wa charged 5 euro for shipping on delivery no pay no product if i wa charged that initially i wouldnt have placed the order thats just not how you do business,2026-03-01 09:25:07,1,ali-express_reviews,unknown
Brian Myers,5,been good so far,2026-03-01 09:20:10,0,ali-express_reviews,unknown
Catherine Jung,1,this online apps is not good take to long to delivery the item give you hardtime to refund your money,2026-03-01 09:06:45,0,ali-express_reviews,unknown
Henry kanayo,5,,2026-03-01 07:19:30,0,ali-express_reviews,unknown
Peter Jorgensen,1,consistent double tax no receipt bad paperwork no support and no service,2026-03-01 06:53:17,0,ali-express_reviews,unknown
Mark Grant,1,ad that push themselves into install on your phone with no choice to say no is the same a technological rape there should be fkn law against it,2026-03-01 06:09:24,0,ali-express_reviews,unknown
Adam Zorzi,1,scammer,2026-03-01 05:56:06,1,ali-express_reviews,unknown
Devon Bond,1,the help center is just a stupid bot no wonder they dont screen seller with all this free for all nonsense my first purchase in year to get car mat and the seller sends me 1 inch sticker instead i spent us300 and until now i can not get any assistance how doe such a large company like this allow such behavior,2026-03-01 04:45:38,2,ali-express_reviews,unknown
Seren,2,the welcome gift is a scam i won 2 free item and also free shipping but i had to pick a discounted item to get my gift nothing on there is actually free,2026-03-01 02:52:31,1,ali-express_reviews,unknown
Rebecca Jenkins,4,idk it great but just not perfect,2026-03-01 01:44:44,0,ali-express_reviews,unknown
Andri Pech,1,the seller canceled my order and made a refund but i cant withdraw my money because the app doe not accept a withdraw by using your original methodpayment i paid by oxxo so my money turned into a frozen refund that im uncapable to withdraw in a nutshell i wasted money and time,2026-03-01 01:37:50,1,ali-express_reviews,unknown
Adam J Butler,5,so far this ha been a good place to order anything,2026-03-01 00:38:36,0,ali-express_reviews,unknown
C Taylor,1,i purchased a package but when i found out the delivery guy is speed x i know i wa never going to receive the package that i purchased it been over 15 day and our customer service ha not helped me out,2026-02-28 23:14:20,1,ali-express_reviews,unknown
Shirley Smith,1,did not receive my potable dryermy tracking number wa scanned at po and wa not sent to my address p o stated that my package had another address on it i only gave my address l cant understand how this happen i have no dryer and no refund l will not deal with this company or the company from where i bought the potable dryer really needed the dryer,2026-02-28 22:29:54,1,ali-express_reviews,unknown
Duncan Davis,1,worst shopping app ever deleted i installed it to get a load of electronics for a project few hundred quid worth first thing after install wa 2 free item ok selected 2 then have to buy 2 to get ok tried to pay with paypal and it just kept looping and saying it took payment but then saying i needed to pay useless impossible to use to buy what i wanted because of all the special offer and key popups,2026-02-28 22:23:40,1,ali-express_reviews,unknown
Michelle Cooley,5,absolutely love aliexpress app,2026-02-28 22:18:25,0,ali-express_reviews,unknown
April Kimmell,5,they have good deal you need to go into your setting to change what notification you be getting and how often they have a really good deal for new customer you only get to pick one deal though if you take your time and choose wisely he wont regret it here a tip when you open an account go to the search bar and search for thing that youre interested in close it down and reopen it this will save you time scrolling on the deal page when u click on sumthin it will show u more,2026-02-28 20:21:47,3,ali-express_reviews,unknown
Adreana,1,took well over a month to get here and wasnt even exactly what i ordered,2026-02-28 19:53:50,0,ali-express_reviews,unknown
•coconut•,3,they have good stuff but want too much for shipping tax,2026-02-28 19:00:57,0,ali-express_reviews,unknown
Abolarinwa David,5,im not getting my good,2026-02-28 18:39:49,0,ali-express_reviews,unknown
Leslie-Ann Albanese,5,the ultimate in transparency you can speaksee live the seller knowing exactly where my money go is paramount small b2b is refreshing and hopefully with the tariff reduction we human living on planet earthcan only wish to actually make some money,2026-02-28 18:36:03,1,ali-express_reviews,unknown
Mikail Maharoof,1,it like temu with a different name it a scam,2026-02-28 18:21:38,1,ali-express_reviews,unknown
Sigge Sigvardsson,2,they just cancel your order and there isnt any information in the cancelation why the other product wa damaged and not even in the packed showed third wa wa okso 2 out of 5 after the developer replied here i contacted their support and i know english is my third language but i would still consider it at a decent level they do not understand what im trying to write or the problem at alldoing everything to get out of their responsibility it feel like probably under order to do so,2026-02-28 18:11:57,2,ali-express_reviews,unknown
Yassine Play,1,i havent received any of the package and i havent received my money back it a scam,2026-02-28 17:47:02,1,ali-express_reviews,unknown
Mario Guerrero,1,it doesnt even have thing to exercise with,2026-02-28 17:19:33,0,ali-express_reviews,unknown
Ms Sheree L Taylor,3,so far they are ok check back later,2026-02-28 17:18:16,0,ali-express_reviews,unknown
Mirza Muhammad Nauman,1,useless now in pakistan they are charging double tax to the value of item im going to uninstall it,2026-02-28 17:17:12,1,ali-express_reviews,unknown
Dave Mack,1,bad customer service no problem solution i ordered from temu and already received this platform allows scam seller,2026-02-28 16:22:05,1,ali-express_reviews,unknown
